id,bodyType,color,engineDisplacement,enginePower,fuelType,mileage,numberOfDoors,productionDate,transmission,ownersNumber,drive,state,source,price,new,dublicate_ptc,no_ptc,original_ptc
4609,седан,чёрный,1.6,136.0,бензин,114000.0,4.0,2014.0,1.0,1.0,0,1.0,auto_ru,1250000.0,0,0,0,1
4610,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,2949800.0,1,0,0,1
4611,седан,чёрный,2.2,170.0,бензин,248000.0,4.0,2004.0,1.0,3.0,0,1.0,auto_ru,435000.0,0,0,0,1
4612,универсал,зелёный,2.2,170.0,бензин,471770.0,5.0,2001.0,1.0,3.0,0,1.0,auto_ru,340000.0,0,0,0,1
4613,внедорожник,коричневый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,4132500.0,1,0,0,1
4614,седан,чёрный,3.0,235.0,дизель,239290.0,4.0,2009.0,1.0,3.0,0,1.0,auto_ru,750000.0,0,0,0,1
4615,седан,коричневый,2.0,245.0,бензин,149000.0,4.0,2012.0,1.0,3.0,0,1.0,auto_ru,885000.0,0,1,0,0
4616,хетчбек,чёрный,1.8,115.0,бензин,220000.0,5.0,2003.0,0.0,3.0,0,1.0,auto_ru,220000.0,0,0,0,1
4617,седан,чёрный,3.0,265.0,дизель,37000.0,4.0,2016.0,1.0,2.0,1,1.0,auto_ru,3600000.0,0,0,0,1
4618,седан,чёрный,2.5,218.0,бензин,307000.0,4.0,2006.0,1.0,2.0,1,1.0,auto_ru,700000.0,0,0,0,1
4619,седан,белый,2.8,193.0,бензин,400000.0,4.0,1996.0,0.0,3.0,0,1.0,auto_ru,250000.0,0,0,0,1
4620,внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5880000.0,1,0,0,1
4621,седан,коричневый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,5260000.0,1,0,0,1
4622,седан,чёрный,3.0,258.0,дизель,185000.0,4.0,2013.0,1.0,2.0,1,1.0,auto_ru,1300000.0,0,0,0,1
4623,седан,белый,2.0,184.0,бензин,165000.0,4.0,2014.0,1.0,1.0,0,1.0,auto_ru,1250000.0,0,0,0,1
4624,седан,чёрный,2.0,184.0,бензин,167000.0,4.0,2012.0,1.0,2.0,0,1.0,auto_ru,849000.0,0,0,0,1
4625,седан,чёрный,3.0,272.0,бензин,298500.0,4.0,2007.0,1.0,3.0,1,1.0,auto_ru,510000.0,0,0,0,1
4626,внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,6046600.0,1,0,0,1
4627,хетчбек,белый,1.6,136.0,бензин,115000.0,5.0,2013.0,1.0,2.0,0,1.0,auto_ru,669000.0,0,0,0,1
4628,купе,чёрный,2.2,170.0,бензин,232000.0,2.0,2004.0,1.0,3.0,0,1.0,auto_ru,490000.0,0,0,0,1
4629,седан,синий,2.2,170.0,бензин,361500.0,4.0,2001.0,1.0,3.0,0,1.0,auto_ru,215000.0,0,1,0,0
4630,седан,чёрный,3.0,326.0,бензин,162000.0,4.0,2010.0,1.0,2.0,0,1.0,auto_ru,1140000.0,0,0,0,1
4631,седан,чёрный,2.0,190.0,дизель,69999.0,4.0,2017.0,1.0,1.0,0,1.0,auto_ru,1860000.0,0,0,0,1
4632,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,auto_ru,7899300.0,0,0,0,1
4633,купе,синий,1.5,136.0,бензин,0.0,2.0,2020.0,1.0,,0,1.0,auto_ru,2575900.0,1,0,0,1
4634,седан,чёрный,3.5,218.0,бензин,3500.0,4.0,1984.0,0.0,3.0,0,1.0,auto_ru,900000.0,0,1,0,0
4635,внедорожник,чёрный,3.0,306.0,бензин,82000.0,5.0,2016.0,1.0,2.0,1,1.0,auto_ru,2550000.0,0,0,0,1
4636,седан,серый,2.0,143.0,бензин,300000.0,4.0,2001.0,1.0,3.0,0,1.0,auto_ru,380000.0,0,0,0,1
4637,седан,чёрный,2.5,170.0,бензин,250000.0,4.0,1998.0,0.0,3.0,0,1.0,auto_ru,300000.0,0,0,0,1
4638,седан,синий,2.0,150.0,бензин,468111.0,4.0,1998.0,0.0,2.0,0,1.0,auto_ru,250000.0,0,0,0,1
4639,внедорожник,серый,3.0,211.0,дизель,275000.0,5.0,2007.0,1.0,1.0,1,1.0,auto_ru,1255000.0,0,0,0,1
4640,лифтбек,коричневый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,4420000.0,1,0,0,1
4641,хетчбек,белый,1.6,115.0,бензин,110000.0,5.0,2010.0,1.0,3.0,0,1.0,auto_ru,500000.0,0,0,0,1
4642,внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5380000.0,1,0,0,1
4643,внедорожник,голубой,2.0,190.0,дизель,65000.0,5.0,2017.0,1.0,1.0,1,1.0,auto_ru,1950000.0,0,0,0,1
4644,седан,серый,2.0,150.0,бензин,288000.0,4.0,2005.0,1.0,3.0,0,1.0,auto_ru,430000.0,0,0,0,1
4645,хетчбек,чёрный,1.6,136.0,бензин,138000.0,5.0,2012.0,1.0,3.0,0,1.0,auto_ru,640000.0,0,0,0,1
4646,седан,синий,2.0,136.0,дизель,347000.0,4.0,2000.0,0.0,3.0,0,1.0,auto_ru,210000.0,0,0,0,1
4647,внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5919200.0,1,0,0,1
4648,седан,чёрный,2.0,184.0,бензин,150000.0,4.0,2012.0,1.0,2.0,1,1.0,auto_ru,990000.0,0,0,0,1
4649,седан,красный,2.8,193.0,бензин,357420.0,4.0,1997.0,1.0,3.0,0,1.0,auto_ru,230000.0,0,0,0,1
4650,открытый,чёрный,4.8,367.0,бензин,79322.0,2.0,2007.0,1.0,3.0,0,1.0,auto_ru,1150000.0,0,0,0,1
4651,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,4563934.0,1,0,0,1
4652,универсал,чёрный,2.0,143.0,бензин,326200.0,5.0,2002.0,0.0,3.0,0,1.0,auto_ru,295000.0,0,0,0,1
4653,седан,зелёный,2.2,170.0,бензин,410000.0,4.0,2001.0,0.0,3.0,0,1.0,auto_ru,270000.0,0,1,0,0
4654,седан,золотистый,1.6,136.0,бензин,29432.0,4.0,2014.0,1.0,1.0,0,1.0,auto_ru,1250000.0,0,0,0,1
4655,купе,красный,1.5,136.0,бензин,0.0,2.0,2020.0,1.0,,0,1.0,auto_ru,2270000.0,1,0,1,0
4656,внедорожник,чёрный,3.0,264.0,бензин,161000.0,5.0,2007.0,1.0,2.0,1,1.0,auto_ru,815000.0,0,0,0,1
4657,седан,белый,2.0,150.0,бензин,307000.0,4.0,1991.0,0.0,3.0,0,1.0,auto_ru,145000.0,0,1,0,0
4658,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,6811200.0,1,0,0,1
4659,купе,коричневый,3.0,306.0,бензин,93200.0,2.0,2008.0,1.0,3.0,1,1.0,auto_ru,1100000.0,0,0,0,1
4660,купе,серый,2.0,156.0,бензин,181642.0,2.0,2008.0,1.0,3.0,0,1.0,auto_ru,565000.0,0,1,0,0
4661,хетчбек,чёрный,2.0,129.0,бензин,208300.0,5.0,2005.0,1.0,3.0,0,1.0,auto_ru,330000.0,0,1,0,0
4662,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,3207800.0,1,0,0,1
4663,внедорожник,коричневый,3.0,231.0,бензин,200000.0,5.0,2004.0,1.0,3.0,1,1.0,auto_ru,450000.0,0,0,0,1
4664,внедорожник,коричневый,2.5,192.0,бензин,270000.0,5.0,2004.0,1.0,3.0,1,1.0,auto_ru,430000.0,0,0,0,1
4665,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,3207800.0,1,0,0,1
4666,внедорожник,чёрный,3.0,235.0,дизель,205000.0,5.0,2008.0,1.0,2.0,1,1.0,auto_ru,950000.0,0,0,0,1
4667,седан,чёрный,3.0,245.0,дизель,280000.0,4.0,2010.0,1.0,3.0,0,1.0,auto_ru,1000000.0,0,1,0,0
4668,седан,коричневый,2.5,170.0,бензин,236047.0,4.0,1998.0,1.0,3.0,0,1.0,auto_ru,320000.0,0,0,0,1
4669,внедорожник,чёрный,3.0,306.0,бензин,126000.0,5.0,2009.0,1.0,2.0,1,1.0,auto_ru,1250000.0,0,0,0,1
4670,седан,коричневый,2.0,184.0,бензин,90000.0,4.0,2014.0,1.0,2.0,0,1.0,auto_ru,1400000.0,0,0,0,1
4671,внедорожник,коричневый,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,8197470.0,1,0,0,1
4672,седан,серый,1.6,136.0,бензин,84800.0,4.0,2013.0,1.0,3.0,0,1.0,auto_ru,999999.0,0,0,0,1
4673,седан,коричневый,3.0,231.0,бензин,215000.0,4.0,2004.0,1.0,3.0,0,1.0,auto_ru,450000.0,0,0,0,1
4674,внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,6480000.0,1,0,0,1
4675,внедорожник,чёрный,3.0,272.0,бензин,200000.0,5.0,2007.0,1.0,3.0,1,1.0,auto_ru,730000.0,0,0,0,1
4676,внедорожник,красный,2.0,177.0,дизель,158313.0,5.0,2009.0,1.0,3.0,1,1.0,auto_ru,720000.0,0,0,0,1
4677,седан,коричневый,3.0,258.0,дизель,160000.0,4.0,2012.0,1.0,3.0,1,1.0,auto_ru,1100000.0,0,0,0,1
4678,внедорожник,белый,2.0,184.0,дизель,124433.0,5.0,2013.0,1.0,2.0,1,1.0,auto_ru,860000.0,0,0,0,1
4679,седан,чёрный,3.0,313.0,дизель,85400.0,4.0,2013.0,1.0,3.0,1,1.0,auto_ru,2139000.0,0,0,0,1
4680,седан,синий,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,2779300.0,1,0,0,1
4681,универсал,чёрный,2.0,150.0,бензин,469000.0,5.0,1994.0,0.0,3.0,0,1.0,auto_ru,215000.0,0,0,0,1
4682,внедорожник,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3790400.0,1,0,0,1
4683,внедорожник,чёрный,2.0,150.0,бензин,103000.0,5.0,2012.0,1.0,3.0,0,1.0,auto_ru,640000.0,0,0,0,1
4684,внедорожник,белый,2.0,184.0,бензин,194000.0,5.0,2013.0,1.0,2.0,1,1.0,auto_ru,1050000.0,0,0,0,1
4685,хетчбек,чёрный,1.6,115.0,бензин,151000.0,5.0,2011.0,1.0,1.0,0,1.0,auto_ru,480000.0,0,0,0,1
4686,внедорожник,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3569600.0,1,0,0,1
4687,седан,серый,3.0,272.0,бензин,230000.0,4.0,2007.0,1.0,3.0,0,1.0,auto_ru,550000.0,0,0,0,1
4688,седан,синий,3.0,313.0,дизель,91500.0,4.0,2013.0,1.0,2.0,1,1.0,auto_ru,1799000.0,0,0,0,1
4689,седан,синий,2.0,184.0,бензин,99000.0,4.0,2014.0,1.0,2.0,1,1.0,auto_ru,1200000.0,0,0,0,1
4690,седан,чёрный,2.5,204.0,бензин,170000.0,4.0,2011.0,1.0,2.0,0,1.0,auto_ru,995000.0,0,0,0,1
4691,седан,чёрный,2.0,136.0,бензин,185000.0,4.0,2009.0,1.0,3.0,0,1.0,auto_ru,550000.0,0,0,0,1
4692,внедорожник,коричневый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,2754200.0,1,0,0,1
4693,внедорожник,коричневый,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,2500900.0,1,0,0,1
4694,седан,чёрный,2.0,184.0,бензин,109000.0,4.0,2014.0,1.0,3.0,0,1.0,auto_ru,1045000.0,0,0,0,1
4695,внедорожник,белый,3.0,306.0,бензин,42000.0,5.0,2017.0,1.0,1.0,1,1.0,auto_ru,3000000.0,0,0,0,1
4696,купе,чёрный,4.0,420.0,бензин,150000.0,2.0,2009.0,2.0,3.0,0,1.0,auto_ru,1649000.0,0,0,0,1
4697,внедорожник,коричневый,3.0,218.0,дизель,443582.0,5.0,2004.0,1.0,3.0,1,1.0,auto_ru,610000.0,0,0,0,1
4698,внедорожник,коричневый,2.0,184.0,дизель,148000.0,5.0,2012.0,1.0,1.0,1,1.0,auto_ru,1150000.0,0,0,0,1
4699,седан,чёрный,2.0,184.0,бензин,125000.0,4.0,2013.0,1.0,1.0,0,1.0,auto_ru,1090000.0,0,0,0,1
4700,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,3430000.0,1,0,0,1
4701,седан,серый,2.0,184.0,бензин,124000.0,4.0,2011.0,1.0,2.0,0,1.0,auto_ru,950000.0,0,0,0,1
4702,внедорожник,чёрный,3.0,306.0,бензин,47000.0,5.0,2017.0,1.0,2.0,1,1.0,auto_ru,2550000.0,0,0,0,1
4703,внедорожник,чёрный,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,9478848.0,1,0,0,1
4704,седан,синий,2.8,193.0,бензин,347000.0,4.0,2000.0,1.0,3.0,0,1.0,auto_ru,260000.0,0,1,0,0
4705,хетчбек,синий,1.6,136.0,бензин,89000.0,5.0,2012.0,1.0,2.0,0,1.0,auto_ru,670000.0,0,0,0,1
4706,внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,7010000.0,1,0,0,1
4707,внедорожник,чёрный,3.0,231.0,бензин,340000.0,5.0,2004.0,1.0,3.0,1,1.0,auto_ru,515000.0,0,0,0,1
4708,лифтбек,чёрный,3.0,306.0,бензин,86000.0,5.0,2013.0,1.0,2.0,1,1.0,auto_ru,1199999.0,0,0,0,1
4709,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,2949800.0,1,0,0,1
4710,седан,чёрный,2.0,245.0,бензин,141000.0,4.0,2011.0,1.0,1.0,0,1.0,auto_ru,1095000.0,0,0,0,1
4711,хетчбек,белый,1.6,115.0,бензин,96000.0,5.0,2010.0,1.0,3.0,0,1.0,auto_ru,430000.0,0,0,0,1
4712,седан,чёрный,2.0,136.0,бензин,45000.0,4.0,2010.0,1.0,1.0,0,1.0,auto_ru,930000.0,0,1,0,0
4713,седан,синий,2.0,150.0,бензин,300000.0,4.0,1997.0,1.0,3.0,0,1.0,auto_ru,240000.0,0,0,0,1
4714,седан,синий,2.0,150.0,бензин,300000.0,4.0,1997.0,1.0,3.0,0,1.0,auto_ru,240000.0,0,0,0,1
4715,внедорожник,белый,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,8766296.0,1,0,0,1
4716,универсал,коричневый,2.0,184.0,дизель,272500.0,5.0,2010.0,1.0,3.0,0,1.0,auto_ru,990000.0,0,1,0,0
4717,седан,чёрный,2.0,245.0,бензин,124000.0,4.0,2012.0,1.0,3.0,0,1.0,auto_ru,1150000.0,0,0,0,1
4718,внедорожник,синий,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,4094000.0,1,0,0,1
4719,внедорожник,синий,2.0,245.0,бензин,104000.0,5.0,2014.0,1.0,2.0,1,1.0,auto_ru,1399000.0,0,0,0,1
4720,лифтбек,белый,2.0,184.0,бензин,83666.0,5.0,2014.0,1.0,3.0,0,1.0,auto_ru,1350000.0,0,0,0,1
4721,внедорожник,синий,4.8,355.0,бензин,220000.0,5.0,2007.0,1.0,3.0,1,1.0,auto_ru,800000.0,0,0,0,1
4722,купе,чёрный,2.0,245.0,бензин,140000.0,2.0,2013.0,1.0,2.0,1,1.0,auto_ru,1310000.0,0,0,0,1
4723,внедорожник,чёрный,2.0,150.0,бензин,148000.0,5.0,2012.0,1.0,2.0,0,1.0,auto_ru,710000.0,0,0,0,1
4724,внедорожник,белый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3722400.0,1,0,0,1
4725,седан,серый,2.0,136.0,бензин,187200.0,4.0,2011.0,1.0,3.0,0,1.0,auto_ru,615000.0,0,1,0,0
4726,купе,белый,2.0,156.0,бензин,118000.0,2.0,2011.0,0.0,3.0,0,1.0,auto_ru,800000.0,0,1,0,0
4727,внедорожник,серый,3.0,272.0,бензин,250000.0,5.0,2009.0,1.0,2.0,1,1.0,auto_ru,930000.0,0,0,0,1
4728,внедорожник,синий,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5580000.0,1,0,0,1
4729,внедорожник,чёрный,3.0,204.0,дизель,250000.0,5.0,2004.0,1.0,3.0,1,1.0,auto_ru,625000.0,0,1,0,0
4730,внедорожник,синий,3.0,231.0,бензин,150000.0,5.0,2004.0,1.0,2.0,1,1.0,auto_ru,690000.0,0,0,0,1
4731,седан,чёрный,2.0,190.0,дизель,120000.0,4.0,2017.0,1.0,2.0,0,1.0,auto_ru,1999999.0,0,0,0,1
4732,седан,белый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,6860000.0,1,0,0,1
4733,купе,голубой,4.0,420.0,бензин,163321.0,2.0,2008.0,2.0,3.0,0,1.0,auto_ru,1699000.0,0,0,0,1
4734,внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,auto_ru,6210000.0,0,0,0,1
4735,лифтбек,коричневый,3.0,306.0,бензин,102000.0,5.0,2009.0,1.0,2.0,0,1.0,auto_ru,1050000.0,0,0,0,1
4736,внедорожник,чёрный,3.0,231.0,бензин,280000.0,5.0,2005.0,1.0,2.0,1,1.0,auto_ru,530000.0,0,0,0,1
4737,внедорожник,чёрный,2.0,231.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,4660000.0,1,0,0,1
4738,внедорожник,синий,3.0,231.0,бензин,248000.0,5.0,2004.0,1.0,2.0,1,1.0,auto_ru,545000.0,0,0,0,1
4739,внедорожник,синий,3.0,306.0,бензин,118000.0,5.0,2012.0,1.0,2.0,1,1.0,auto_ru,1250000.0,0,0,0,1
4740,внедорожник,чёрный,4.4,407.0,бензин,96545.0,5.0,2008.0,1.0,3.0,1,1.0,auto_ru,950000.0,0,0,0,1
4741,седан,синий,2.5,170.0,бензин,259939.0,4.0,1999.0,1.0,3.0,0,1.0,auto_ru,355000.0,0,1,0,0
4742,купе,синий,3.0,313.0,дизель,82000.0,2.0,2013.0,1.0,3.0,1,1.0,auto_ru,1750000.0,0,0,0,1
4743,хетчбек,синий,1.6,136.0,бензин,190000.0,5.0,2012.0,1.0,2.0,0,1.0,auto_ru,555000.0,0,0,0,1
4744,седан,синий,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,2827500.0,1,0,0,1
4745,хетчбек,белый,1.6,136.0,бензин,218000.0,5.0,2011.0,1.0,3.0,0,1.0,auto_ru,575000.0,0,1,0,0
4746,внедорожник,чёрный,3.0,249.0,дизель,56800.0,5.0,2014.0,1.0,2.0,1,1.0,auto_ru,2750000.0,0,0,0,1
4747,лифтбек,синий,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3086538.0,1,0,0,1
4748,седан,чёрный,2.0,150.0,бензин,330000.0,4.0,1999.0,0.0,3.0,0,1.0,auto_ru,180000.0,0,0,0,1
4749,внедорожник,синий,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3052700.0,1,0,0,1
4750,седан,коричневый,2.0,136.0,бензин,148000.0,4.0,2009.0,1.0,3.0,0,1.0,auto_ru,520000.0,0,1,0,0
4751,седан,белый,2.0,184.0,дизель,128000.0,4.0,2013.0,1.0,1.0,1,1.0,auto_ru,1200000.0,0,0,0,1
4752,внедорожник,чёрный,3.0,231.0,бензин,165000.0,5.0,2005.0,1.0,3.0,1,1.0,auto_ru,590000.0,0,0,0,1
4753,внедорожник,коричневый,3.0,231.0,бензин,230000.0,5.0,2002.0,1.0,2.0,1,1.0,auto_ru,450000.0,0,0,0,1
4754,внедорожник,синий,3.0,306.0,дизель,130000.0,5.0,2012.0,1.0,3.0,1,1.0,auto_ru,1850000.0,0,0,0,1
4755,седан,чёрный,2.0,249.0,бензин,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,5357800.0,1,0,0,1
4756,внедорожник,белый,2.0,184.0,дизель,38300.0,5.0,2013.0,1.0,1.0,1,1.0,auto_ru,1310000.0,0,0,0,1
4757,внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,auto_ru,6210000.0,0,0,0,1
4758,хетчбек,белый,2.0,156.0,бензин,170000.0,5.0,2007.0,0.0,2.0,0,1.0,auto_ru,385000.0,0,1,0,0
4759,седан,чёрный,2.0,184.0,дизель,160000.0,4.0,2014.0,1.0,2.0,0,1.0,auto_ru,1050000.0,0,0,0,1
4760,хетчбек,белый,1.6,136.0,бензин,210000.0,5.0,2013.0,1.0,3.0,0,1.0,auto_ru,710000.0,0,0,0,1
4761,внедорожник,чёрный,3.0,204.0,дизель,157000.0,5.0,2004.0,1.0,3.0,1,1.0,auto_ru,750000.0,0,0,0,1
4762,седан,синий,2.0,245.0,бензин,110000.0,4.0,2012.0,1.0,1.0,0,1.0,auto_ru,1100000.0,0,0,0,1
4763,внедорожник,белый,3.0,249.0,дизель,141000.0,5.0,2014.0,1.0,3.0,1,1.0,auto_ru,2050000.0,0,1,0,0
4764,седан,белый,3.0,400.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,6990000.0,1,0,1,0
4765,седан,красный,2.0,136.0,бензин,120000.0,4.0,2011.0,1.0,3.0,0,1.0,auto_ru,590000.0,0,0,0,1
4766,седан,коричневый,1.5,140.0,бензин,0.0,4.0,2020.0,2.0,,2,1.0,auto_ru,2387070.0,1,0,0,1
4767,седан,белый,2.0,190.0,дизель,101000.0,4.0,2016.0,1.0,3.0,0,1.0,auto_ru,1399000.0,0,0,0,1
4768,внедорожник,чёрный,4.8,355.0,бензин,130064.0,5.0,2008.0,1.0,2.0,1,1.0,auto_ru,779000.0,0,0,0,1
4769,внедорожник,чёрный,2.0,245.0,бензин,169000.0,5.0,2014.0,1.0,1.0,1,1.0,auto_ru,1450000.0,0,0,0,1
4770,седан,чёрный,2.0,184.0,бензин,120000.0,4.0,2013.0,1.0,2.0,0,1.0,auto_ru,1099000.0,0,0,0,1
4771,внедорожник,белый,3.0,306.0,бензин,94000.0,5.0,2013.0,1.0,2.0,1,1.0,auto_ru,1490000.0,0,0,0,1
4772,внедорожник,чёрный,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3257400.0,1,0,0,1
4773,внедорожник,чёрный,2.0,231.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,4890000.0,1,0,0,1
4774,внедорожник,чёрный,3.0,306.0,бензин,136000.0,5.0,2012.0,1.0,2.0,1,1.0,auto_ru,1350000.0,0,0,0,1
4775,внедорожник,красный,3.0,306.0,бензин,142000.0,5.0,2012.0,1.0,3.0,1,1.0,auto_ru,1600000.0,0,0,0,1
4776,седан,белый,2.0,190.0,дизель,31000.0,4.0,2017.0,1.0,2.0,1,1.0,auto_ru,2450000.0,0,0,0,1
4777,седан,чёрный,2.5,170.0,бензин,399000.0,4.0,1999.0,1.0,3.0,0,1.0,auto_ru,350000.0,0,1,0,0
4778,внедорожник,чёрный,3.0,235.0,дизель,205000.0,5.0,2008.0,1.0,3.0,1,1.0,auto_ru,1000000.0,0,0,0,1
4779,внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,6880000.0,1,0,0,1
4780,седан,коричневый,2.0,150.0,бензин,390000.0,4.0,1997.0,1.0,3.0,0,1.0,auto_ru,265000.0,0,0,0,1
4781,седан,чёрный,2.0,190.0,дизель,113500.0,4.0,2016.0,1.0,2.0,0,1.0,auto_ru,1450000.0,0,0,0,1
4782,внедорожник,синий,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,4020000.0,1,0,0,1
4783,внедорожник,чёрный,3.0,306.0,бензин,115000.0,5.0,2014.0,1.0,3.0,1,1.0,auto_ru,2000000.0,0,0,0,1
4784,внедорожник,коричневый,3.0,249.0,дизель,97000.0,5.0,2015.0,1.0,2.0,1,1.0,auto_ru,2650000.0,0,0,0,1
4785,седан,чёрный,2.5,170.0,бензин,210000.0,4.0,1999.0,1.0,3.0,0,1.0,auto_ru,445000.0,0,0,0,1
4786,седан,чёрный,2.0,184.0,бензин,120000.0,4.0,2013.0,1.0,3.0,0,1.0,auto_ru,1030000.0,0,0,0,1
4787,купе,чёрный,3.0,320.0,дизель,0.0,2.0,2020.0,1.0,,1,1.0,auto_ru,7860600.0,1,0,0,1
4788,седан,чёрный,1.6,136.0,бензин,120000.0,4.0,2014.0,1.0,3.0,0,1.0,auto_ru,840000.0,0,0,0,1
4789,седан,синий,2.5,218.0,бензин,222000.0,4.0,2007.0,1.0,3.0,0,1.0,auto_ru,460000.0,0,0,0,1
4790,купе,белый,2.0,184.0,бензин,42000.0,2.0,2015.0,1.0,2.0,1,1.0,auto_ru,1680000.0,0,0,0,1
4791,седан,чёрный,3.0,245.0,дизель,231000.0,4.0,2009.0,1.0,3.0,0,1.0,auto_ru,1150000.0,0,0,0,1
4792,седан,коричневый,3.0,320.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,auto_ru,10127600.0,0,0,0,1
4793,внедорожник,коричневый,3.0,306.0,бензин,70000.0,5.0,2016.0,1.0,1.0,1,1.0,auto_ru,2900000.0,0,0,0,1
4794,седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,3279800.0,1,0,0,1
4795,внедорожник,красный,3.0,306.0,бензин,73000.0,5.0,2012.0,1.0,3.0,1,1.0,auto_ru,1500000.0,0,0,0,1
4796,внедорожник,чёрный,3.0,235.0,дизель,280000.0,5.0,2007.0,1.0,3.0,1,1.0,auto_ru,830000.0,0,1,0,0
4797,внедорожник,чёрный,3.0,306.0,бензин,148500.0,5.0,2011.0,1.0,2.0,1,1.0,auto_ru,1049999.0,0,0,0,1
4798,седан,чёрный,2.2,170.0,бензин,198000.0,4.0,2004.0,1.0,3.0,0,1.0,auto_ru,500000.0,0,0,0,1
4799,внедорожник,синий,2.0,184.0,бензин,132000.0,5.0,2012.0,1.0,3.0,1,1.0,auto_ru,780000.0,0,0,0,1
4800,внедорожник,синий,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,2870000.0,1,0,0,1
4801,внедорожник,синий,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3431600.0,1,0,0,1
4802,седан,серый,2.5,170.0,бензин,420000.0,4.0,1999.0,1.0,3.0,0,1.0,auto_ru,190000.0,0,1,0,0
