bodyType,color,engineDisplacement,enginePower,fuelType,mileage,numberOfDoors,productionDate,transmission,ownersNumber,drive,state,price,new,dublicate_ptc,no_ptc,original_ptc
внедорожник,чёрный,3.0,249.0,дизель,38655.0,5.0,2019.0,1.0,1.0,1,1.0,6800000.0,0,0,0,1
седан,чёрный,2.0,136.0,бензин,88000.0,4.0,2011.0,1.0,5.0,0,1.0,170000.0,0,0,0,1
лифтбек,чёрный,3.0,258.0,дизель,80000.0,5.0,2013.0,1.0,2.0,1,1.0,5092000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,34137.0,5.0,2015.0,1.0,1.0,1,1.0,590000.0,0,0,0,1
седан,чёрный,2.0,218.0,дизель,87237.0,4.0,2013.0,1.0,2.0,1,1.0,2000000.0,0,0,0,1
внедорожник,чёрный,2.0,192.0,бензин,59515.0,5.0,2016.0,1.0,1.0,1,1.0,3161000.0,0,0,0,1
купе,зелёный,1.8,90.0,бензин,250000.0,2.0,1986.0,0.0,7.0,0,1.0,1459000.0,0,0,0,1
внедорожник,серебристый,4.8,355.0,бензин,84000.0,5.0,2007.0,1.0,3.0,1,1.0,1735000.0,0,0,0,1
седан,синий,2.8,185.0,бензин,200000.0,4.0,1985.0,0.0,,0,1.0,250000.0,0,0,0,1
седан,чёрный,3.0,400.0,дизель,6700.0,4.0,2018.0,1.0,1.0,1,1.0,1111111.0,0,0,0,1
купе,красный,4.0,420.0,бензин,85000.0,2.0,2008.0,0.0,8.0,0,1.0,65000.0,0,0,0,1
седан,чёрный,4.0,306.0,бензин,160000.0,4.0,2005.0,1.0,8.0,0,1.0,4780000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,1600000.0,0,0,0,1
седан,белый,3.0,218.0,бензин,245000.0,4.0,2005.0,0.0,4.0,0,1.0,470000.0,0,0,0,1
хетчбек,белый,1.6,116.0,бензин,96955.0,5.0,2011.0,1.0,1.0,0,1.0,7920000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,дизель,95070.0,5.0,2013.0,1.0,1.0,1,1.0,630000.0,0,0,0,1
внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,570000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,1.0,1300000.0,0,0,0,1
внедорожник,белый,3.0,272.0,бензин,162000.0,5.0,2010.0,1.0,4.0,1,1.0,6835900.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,1991.0,5.0,2019.0,1.0,1.0,1,1.0,4267000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,9500.0,4.0,2019.0,1.0,2.0,1,1.0,950000.0,0,0,0,1
седан,красный,1.6,136.0,бензин,37554.0,4.0,2014.0,1.0,1.0,0,1.0,6200000.0,0,0,0,1
купе,чёрный,2.0,184.0,дизель,95707.0,2.0,2015.0,1.0,2.0,1,1.0,6198000.0,0,0,0,1
внедорожник,красный,3.0,306.0,бензин,108000.0,5.0,2011.0,1.0,2.0,1,1.0,1297000.0,0,0,0,1
внедорожник,чёрный,3.0,264.0,бензин,139500.0,5.0,2008.0,1.0,4.0,1,1.0,1460000.0,0,0,0,1
хетчбек,белый,1.6,136.0,бензин,84000.0,5.0,2013.0,1.0,6.0,0,1.0,930000.0,0,0,0,1
внедорожник,синий,4.4,555.0,бензин,97851.0,5.0,2013.0,1.0,2.0,1,1.0,650000.0,0,0,0,1
седан,серый,3.0,231.0,бензин,340000.0,4.0,2003.0,1.0,5.0,0,1.0,499000.0,0,0,0,1
хетчбек,белый,1.6,116.0,бензин,99600.0,5.0,2011.0,1.0,3.0,0,1.0,2100000.0,0,0,0,1
внедорожник,синий,2.0,190.0,дизель,2016.0,5.0,2019.0,1.0,1.0,1,1.0,550000.0,0,0,0,1
купе,белый,2.0,156.0,бензин,185843.0,2.0,2011.0,1.0,5.0,0,1.0,530000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,44024.0,5.0,2018.0,1.0,,1,1.0,3482997.0,0,0,0,1
внедорожник,белый,2.0,184.0,бензин,50835.0,5.0,2016.0,1.0,2.0,1,1.0,670000.0,0,0,0,1
седан,чёрный,4.4,449.0,бензин,12184.0,4.0,2017.0,1.0,1.0,1,1.0,4300000.0,0,0,0,1
внедорожник,белый,2.0,177.0,дизель,160000.0,5.0,2011.0,1.0,4.0,1,1.0,2020000.0,0,0,0,1
внедорожник,синий,2.0,184.0,бензин,44386.0,5.0,2013.0,1.0,1.0,1,1.0,3535000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,12136.0,5.0,2018.0,1.0,1.0,1,1.0,651000.0,0,0,0,1
внедорожник,белый,3.0,218.0,дизель,114500.0,5.0,2015.0,1.0,1.0,1,1.0,1047000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,78187.0,4.0,2018.0,1.0,2.0,1,1.0,4350000.0,0,0,0,1
хетчбек,чёрный,1.6,115.0,бензин,84865.0,5.0,2011.0,1.0,3.0,0,1.0,1945000.0,0,0,0,1
купе,синий,4.4,560.0,бензин,34081.0,2.0,2016.0,1.0,3.0,0,1.0,2098000.0,0,0,0,1
внедорожник,коричневый,3.0,381.0,дизель,65565.0,5.0,2015.0,1.0,1.0,1,1.0,548000.0,0,0,0,1
внедорожник,серый,3.0,235.0,дизель,365000.0,5.0,2007.0,1.0,,1,1.0,3790000.0,0,0,0,1
лифтбек,чёрный,3.0,249.0,дизель,35235.0,5.0,2018.0,1.0,1.0,1,1.0,3599000.0,0,0,0,1
седан,синий,2.0,249.0,бензин,53600.0,4.0,2018.0,1.0,2.0,1,1.0,710000.0,0,0,0,1
внедорожник,белый,2.0,184.0,бензин,57050.0,5.0,2016.0,1.0,1.0,1,1.0,3980000.0,0,0,0,1
седан,серебристый,2.0,150.0,бензин,159600.0,4.0,2007.0,1.0,4.0,0,1.0,2600000.0,0,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,112200.0,5.0,2014.0,1.0,2.0,1,1.0,2279000.0,0,0,0,1
купе,белый,3.0,320.0,бензин,69106.0,2.0,2015.0,1.0,3.0,1,1.0,511000.0,0,0,0,1
седан,чёрный,2.5,218.0,бензин,99458.0,4.0,2011.0,1.0,2.0,0,1.0,2300000.0,0,0,0,1
внедорожник,красный,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,1.0,2498000.0,0,0,0,1
внедорожник,синий,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,1.0,850000.0,0,0,0,1
седан,серый,3.0,265.0,дизель,0.0,4.0,2018.0,1.0,,1,1.0,5658700.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,5773900.0,0,0,0,1
внедорожник,белый,3.0,245.0,дизель,165200.0,5.0,2011.0,1.0,4.0,1,1.0,9262500.0,0,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,117044.0,5.0,2011.0,1.0,5.0,1,1.0,4490000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,бензин,99486.0,5.0,2012.0,1.0,2.0,1,1.0,1320000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,154069.0,4.0,2016.0,1.0,2.0,0,1.0,12667200.0,0,0,0,1
внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,1069000.0,0,0,0,1
внедорожник,коричневый,2.0,184.0,бензин,26639.0,5.0,2018.0,1.0,1.0,1,1.0,910000.0,0,0,0,1
внедорожник,серый,3.0,249.0,дизель,20251.0,5.0,2019.0,1.0,1.0,1,1.0,1320000.0,0,0,0,1
внедорожник,зелёный,3.0,218.0,дизель,233512.0,5.0,2004.0,1.0,4.0,1,1.0,6914900.0,0,0,0,1
хетчбек,белый,2.0,136.0,бензин,65800.0,5.0,2011.0,1.0,1.0,0,1.0,2487000.0,0,0,0,1
внедорожник,чёрный,3.0,218.0,дизель,75450.0,5.0,2004.0,1.0,4.0,1,1.0,5807000.0,0,0,0,1
внедорожник,серый,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,1.0,548000.0,0,0,0,1
внедорожник,серый,3.0,286.0,дизель,163000.0,5.0,2009.0,1.0,3.0,1,1.0,550000.0,0,0,0,1
внедорожник,синий,3.0,326.0,дизель,7155.0,5.0,2018.0,1.0,1.0,1,1.0,595000.0,0,0,0,1
седан,серый,3.0,320.0,дизель,13704.0,4.0,2019.0,1.0,1.0,1,1.0,949000.0,0,0,0,1
седан,чёрный,2.0,184.0,дизель,111703.0,4.0,2012.0,1.0,4.0,0,1.0,6940000.0,0,0,0,1
внедорожник,чёрный,4.3,407.0,бензин,98931.0,5.0,2008.0,1.0,4.0,1,1.0,1200000.0,0,0,0,1
внедорожник,серый,3.5,306.0,бензин,177401.0,5.0,2009.0,1.0,3.0,1,1.0,4290000.0,0,0,0,1
купе,чёрный,2.0,245.0,бензин,75042.0,2.0,2013.0,1.0,1.0,1,1.0,6790000.0,0,0,0,1
седан,белый,2.0,184.0,бензин,78439.0,4.0,2016.0,1.0,1.0,1,1.0,1215000.0,0,0,0,1
купе,чёрный,2.0,184.0,дизель,156487.0,2.0,2015.0,1.0,2.0,1,1.0,1109000.0,0,0,0,1
внедорожник,синий,3.0,245.0,дизель,125131.0,5.0,2011.0,1.0,3.0,1,1.0,950000.0,0,0,0,1
купе,синий,3.0,306.0,бензин,90794.0,2.0,2013.0,1.0,2.0,1,1.0,1180000.0,0,0,0,1
седан,чёрный,4.4,449.0,бензин,29762.0,4.0,2017.0,1.0,2.0,1,1.0,1514000.0,0,0,0,1
внедорожник,чёрный,4.3,408.0,бензин,62945.0,5.0,2010.0,1.0,2.0,1,1.0,1370000.0,0,0,0,1
седан,коричневый,1.6,136.0,бензин,128272.0,4.0,2014.0,1.0,1.0,0,1.0,1650000.0,0,0,0,1
внедорожник,белый,2.0,190.0,дизель,107939.0,5.0,2014.0,1.0,1.0,1,1.0,1650000.0,0,0,0,1
седан,чёрный,3.0,400.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,3615000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,16973.0,5.0,2018.0,1.0,1.0,1,1.0,1100000.0,0,0,0,1
седан,серый,3.0,306.0,бензин,46380.0,4.0,2013.0,1.0,2.0,1,1.0,875000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,2964.0,4.0,2019.0,1.0,1.0,1,1.0,1575000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,1613.0,5.0,2019.0,1.0,1.0,1,1.0,9106900.0,0,0,0,1
внедорожник,серый,3.0,340.0,бензин,1619.0,5.0,2019.0,1.0,1.0,1,1.0,4450000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,9132.0,4.0,2019.0,1.0,1.0,1,1.0,1999000.0,0,0,0,1
лифтбек,чёрный,3.0,249.0,дизель,22932.0,5.0,2018.0,1.0,1.0,1,1.0,6272526.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,88313.0,5.0,2016.0,1.0,2.0,1,1.0,7070700.0,0,0,0,1
седан,серый,2.0,190.0,дизель,5146.0,4.0,2019.0,1.0,1.0,0,1.0,6420141.0,0,0,0,1
седан,серый,2.0,190.0,дизель,58108.0,4.0,2019.0,1.0,1.0,0,1.0,3398160.0,0,0,0,1
внедорожник,коричневый,2.0,184.0,дизель,141975.0,5.0,2011.0,1.0,3.0,1,1.0,3600000.0,0,0,0,1
внедорожник,чёрный,2.0,190.0,дизель,101701.0,5.0,2015.0,1.0,2.0,1,1.0,2870000.0,0,0,0,1
внедорожник,красный,2.0,190.0,дизель,20249.0,5.0,2017.0,1.0,1.0,1,1.0,2525000.0,0,0,0,1
внедорожник,чёрный,3.0,269.0,дизель,132200.0,5.0,2009.0,1.0,3.0,1,1.0,2290000.0,0,0,0,1
открытый,чёрный,2.5,218.0,бензин,156000.0,2.0,2008.0,1.0,8.0,0,1.0,990000.0,0,0,0,1
седан,серый,2.0,190.0,дизель,23377.0,4.0,2017.0,1.0,2.0,1,1.0,1590000.0,0,0,0,1
внедорожник,чёрный,2.0,177.0,дизель,74564.0,5.0,2010.0,1.0,1.0,1,1.0,2747800.0,0,0,0,1
внедорожник,серый,2.0,184.0,дизель,142000.0,5.0,2012.0,1.0,3.0,1,1.0,899000.0,0,0,0,1
седан,белый,1.5,136.0,бензин,43908.0,4.0,2017.0,1.0,1.0,0,1.0,820000.0,0,0,0,1
внедорожник,серебристый,4.4,555.0,бензин,112000.0,5.0,2011.0,1.0,7.0,1,1.0,1830152.0,0,0,0,1
универсал,чёрный,2.5,177.0,дизель,187000.0,5.0,2004.0,1.0,5.0,0,1.0,899000.0,0,0,0,1
внедорожник,белый,3.0,245.0,дизель,145000.0,5.0,2012.0,1.0,2.0,1,1.0,975000.0,0,0,0,1
седан,белый,3.0,258.0,дизель,82400.0,4.0,2012.0,1.0,1.0,0,1.0,1512000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,бензин,62000.0,5.0,2014.0,1.0,3.0,1,1.0,1326000.0,0,0,0,1
внедорожник,коричневый,2.0,192.0,бензин,55000.0,5.0,2016.0,1.0,2.0,1,1.0,499000.0,0,0,0,1
внедорожник,чёрный,2.0,177.0,дизель,161000.0,5.0,2010.0,1.0,4.0,1,1.0,1720000.0,0,0,0,1
внедорожник,белый,2.0,150.0,бензин,177760.0,5.0,2012.0,1.0,3.0,0,1.0,1450000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,1.0,140000.0,0,0,0,1
внедорожник,серый,3.0,264.0,бензин,150000.0,5.0,2007.0,1.0,4.0,1,1.0,1450000.0,0,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,155000.0,5.0,2009.0,1.0,5.0,1,1.0,1777777.0,0,0,0,1
внедорожник,серебристый,3.0,306.0,бензин,81500.0,5.0,2011.0,1.0,2.0,1,1.0,705000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,105001.0,5.0,2016.0,1.0,1.0,1,1.0,710000.0,0,0,0,1
внедорожник,серый,3.0,306.0,бензин,150046.0,5.0,2010.0,1.0,1.0,1,1.0,6354900.0,0,0,0,1
внедорожник,серый,3.0,218.0,дизель,455537.0,5.0,2004.0,1.0,4.0,1,1.0,760000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,110284.0,5.0,2017.0,1.0,2.0,1,1.0,1350000.0,0,0,0,1
седан,серый,2.0,184.0,бензин,65000.0,4.0,2014.0,1.0,3.0,0,1.0,1100000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,116000.0,4.0,2016.0,1.0,2.0,0,1.0,2897000.0,0,0,0,1
хетчбек,серый,2.0,136.0,бензин,149000.0,5.0,2007.0,1.0,5.0,0,1.0,997000.0,0,0,0,1
внедорожник,белый,3.0,306.0,бензин,175000.0,5.0,2013.0,1.0,2.0,1,1.0,595000.0,0,0,0,1
седан,белый,3.0,258.0,дизель,156378.0,4.0,2013.0,1.0,3.0,1,1.0,2995000.0,0,0,0,1
седан,серый,2.0,190.0,дизель,42702.0,4.0,2018.0,1.0,1.0,1,1.0,710000.0,0,0,0,1
купе,чёрный,2.5,218.0,бензин,179449.0,2.0,2009.0,1.0,2.0,0,1.0,1195000.0,0,0,0,1
седан,чёрный,3.0,258.0,дизель,123102.0,4.0,2015.0,1.0,5.0,1,1.0,1500000.0,0,0,0,1
седан,белый,3.0,249.0,дизель,33015.0,4.0,2018.0,1.0,1.0,1,1.0,379000.0,0,0,0,1
внедорожник,красный,2.0,190.0,дизель,82395.0,5.0,2015.0,1.0,1.0,1,1.0,1450000.0,0,0,0,1
внедорожник,чёрный,3.0,218.0,дизель,53203.0,5.0,2017.0,1.0,1.0,1,1.0,1605000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,137000.0,4.0,2013.0,1.0,2.0,0,1.0,1856000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,дизель,93168.0,5.0,2014.0,1.0,1.0,1,1.0,579000.0,0,0,0,1
седан,чёрный,2.0,249.0,бензин,34912.0,4.0,2018.0,1.0,2.0,1,1.0,1720000.0,0,0,0,1
внедорожник,белый,1.5,136.0,бензин,32100.0,5.0,2017.0,1.0,1.0,2,1.0,3204730.0,0,0,0,1
седан,белый,2.0,190.0,дизель,40000.0,4.0,2019.0,1.0,1.0,1,1.0,1800000.0,0,0,0,1
седан,серый,2.0,190.0,дизель,105350.0,4.0,2015.0,1.0,2.0,0,1.0,3096000.0,0,0,0,1
седан,чёрный,2.5,192.0,бензин,337362.0,4.0,2003.0,1.0,6.0,0,1.0,1195000.0,0,0,0,1
универсал,синий,2.0,150.0,дизель,368161.0,5.0,2006.0,1.0,1.0,0,1.0,1357000.0,0,0,0,1
купе,серый,4.4,530.0,бензин,10780.0,2.0,2018.0,1.0,1.0,1,1.0,2647000.0,0,0,0,1
седан,коричневый,6.5,609.0,бензин,8220.0,4.0,2019.0,1.0,1.0,1,1.0,1597000.0,0,0,0,1
седан,красный,3.0,249.0,дизель,1668.0,4.0,2019.0,1.0,1.0,1,1.0,2467000.0,0,0,0,1
внедорожник,чёрный,3.0,306.0,дизель,139000.0,5.0,2010.0,1.0,3.0,1,1.0,1297000.0,0,0,0,1
внедорожник,серый,3.0,249.0,дизель,24156.0,5.0,2019.0,1.0,2.0,1,1.0,342000.0,0,0,0,1
внедорожник,серый,3.0,272.0,бензин,187729.0,5.0,2007.0,1.0,3.0,1,1.0,627000.0,0,0,0,1
седан,чёрный,2.0,245.0,бензин,138000.0,4.0,2012.0,1.0,4.0,0,1.0,6999000.0,0,0,0,1
внедорожник,чёрный,3.0,381.0,дизель,168904.0,5.0,2013.0,1.0,3.0,1,1.0,11300000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,48493.0,4.0,2015.0,1.0,1.0,0,1.0,6200000.0,0,0,0,1
внедорожник,красный,4.4,407.0,бензин,131000.0,5.0,2008.0,1.0,9.0,1,1.0,1290000.0,0,0,0,1
внедорожник,синий,3.0,249.0,дизель,25000.0,5.0,2018.0,1.0,1.0,1,1.0,3698000.0,0,0,0,1
седан,зелёный,2.2,170.0,бензин,410000.0,4.0,2001.0,0.0,6.0,0,1.0,515000.0,0,0,0,1
внедорожник,серебристый,3.0,258.0,бензин,90000.0,5.0,2011.0,1.0,2.0,1,1.0,950000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,112361.0,4.0,2014.0,1.0,3.0,1,1.0,1556000.0,0,0,0,1
внедорожник,чёрный,3.0,264.0,бензин,196000.0,5.0,2008.0,1.0,3.0,1,1.0,1388000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,дизель,42895.0,5.0,2013.0,1.0,1.0,1,1.0,810000.0,0,0,0,1
внедорожник,красный,2.0,190.0,дизель,105349.0,5.0,2016.0,1.0,1.0,1,1.0,3700000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,23009.0,5.0,2019.0,1.0,1.0,1,1.0,270000.0,0,0,0,1
внедорожник,синий,2.0,249.0,бензин,26812.0,5.0,2018.0,1.0,2.0,1,1.0,899000.0,0,0,0,1
седан,серый,3.0,320.0,дизель,78000.0,4.0,2016.0,1.0,2.0,1,1.0,1129000.0,0,0,0,1
седан,чёрный,4.4,625.0,бензин,10000.0,4.0,2019.0,1.0,2.0,1,1.0,890000.0,0,0,0,1
внедорожник,синий,4.4,555.0,бензин,177000.0,5.0,2013.0,1.0,2.0,1,1.0,1610000.0,0,0,0,1
седан,чёрный,3.0,231.0,дизель,222000.0,4.0,2007.0,1.0,2.0,0,1.0,1945000.0,0,0,0,1
седан,серебристый,2.5,218.0,бензин,222000.0,4.0,2007.0,1.0,5.0,0,1.0,4630000.0,0,0,0,1
внедорожник,чёрный,4.4,575.0,бензин,16695.0,5.0,2019.0,1.0,2.0,1,1.0,2899000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,34800.0,5.0,2018.0,1.0,1.0,1,1.0,3290000.0,0,0,0,1
седан,чёрный,3.0,320.0,бензин,50000.0,4.0,2014.0,1.0,2.0,1,1.0,6900000.0,0,0,0,1
седан,белый,4.4,286.0,бензин,250000.0,4.0,1996.0,1.0,,0,1.0,1590000.0,0,0,0,1
седан,белый,2.0,184.0,дизель,168400.0,4.0,2011.0,1.0,1.0,0,1.0,800000.0,0,0,0,1
внедорожник,чёрный,3.0,225.0,бензин,292000.0,5.0,2004.0,1.0,3.0,1,1.0,645000.0,0,0,0,1
купе,чёрный,2.5,217.0,бензин,0.0,2.0,2010.0,1.0,5.0,1,1.0,5499000.0,0,0,0,1
внедорожник,серый,4.8,354.0,бензин,144000.0,5.0,2007.0,1.0,4.0,1,1.0,3850000.0,0,0,0,1
седан,чёрный,3.0,197.0,дизель,230000.0,4.0,2009.0,1.0,2.0,0,1.0,1350000.0,0,0,0,1
седан,чёрный,4.4,560.0,бензин,78483.0,4.0,2013.0,1.0,,0,1.0,299000.0,0,0,0,1
седан,белый,4.4,560.0,бензин,98400.0,4.0,2012.0,1.0,,0,1.0,1349999.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,3835.0,4.0,2019.0,1.0,1.0,1,1.0,545000.0,0,0,0,1
купе,синий,2.0,190.0,дизель,5372.0,2.0,2019.0,1.0,1.0,1,1.0,855000.0,0,0,0,1
купе,синий,1.9,190.0,дизель,3314.0,2.0,2019.0,1.0,1.0,1,1.0,890000.0,0,0,0,1
внедорожник,серый,2.0,177.0,дизель,228229.0,5.0,2009.0,1.0,5.0,1,1.0,810000.0,0,0,0,1
внедорожник,чёрный,2.0,150.0,бензин,89399.0,5.0,2013.0,1.0,2.0,0,1.0,2550000.0,0,0,0,1
седан,серый,3.0,320.0,дизель,52000.0,4.0,2016.0,1.0,2.0,1,1.0,2000000.0,0,0,0,1
седан,красный,2.0,184.0,бензин,85383.0,4.0,2012.0,1.0,3.0,1,1.0,5947381.0,0,0,0,1
седан,синий,2.0,245.0,бензин,60135.0,4.0,2012.0,1.0,2.0,1,1.0,2870997.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,109591.0,4.0,2018.0,1.0,1.0,1,1.0,2760001.0,0,0,0,1
внедорожник,чёрный,3.0,258.0,бензин,121000.0,5.0,2009.0,1.0,5.0,1,1.0,620000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,98000.0,5.0,2015.0,1.0,1.0,1,1.0,877000.0,0,0,0,1
хетчбек,чёрный,1.5,136.0,бензин,51130.0,5.0,2015.0,1.0,2.0,0,1.0,3350000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,38244.0,5.0,2019.0,1.0,1.0,1,1.0,1066000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,94187.0,5.0,2017.0,1.0,1.0,1,1.0,1300000.0,0,0,0,1
хетчбек,красный,1.6,115.0,бензин,130000.0,5.0,2010.0,1.0,3.0,0,1.0,1999000.0,0,0,0,1
внедорожник,красный,2.0,184.0,бензин,103235.0,5.0,2013.0,1.0,1.0,1,1.0,672000.0,0,0,0,1
седан,чёрный,2.0,245.0,бензин,32400.0,4.0,2016.0,1.0,2.0,1,1.0,2657000.0,0,0,0,1
внедорожник,чёрный,3.0,400.0,дизель,3880.0,5.0,2019.0,1.0,1.0,1,1.0,1019000.0,0,0,0,1
внедорожник,синий,3.0,306.0,бензин,103664.0,5.0,2016.0,1.0,1.0,1,1.0,3360000.0,0,0,0,1
седан,чёрный,1.6,136.0,бензин,108555.0,4.0,2014.0,1.0,1.0,0,1.0,3203000.0,0,0,0,1
седан,чёрный,6.0,544.0,бензин,128000.0,4.0,2010.0,1.0,1.0,0,1.0,517000.0,0,0,0,1
внедорожник,чёрный,2.5,218.0,бензин,171000.0,5.0,2010.0,1.0,1.0,1,1.0,1180000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,137000.0,4.0,2015.0,1.0,4.0,0,1.0,2090000.0,0,0,0,1
купе,синий,2.0,156.0,бензин,0.0,2.0,2011.0,1.0,2.0,0,1.0,2100000.0,0,0,0,1
внедорожник,белый,3.0,218.0,дизель,48129.0,5.0,2015.0,1.0,1.0,1,1.0,8690000.0,0,0,0,1
внедорожник,серебристый,2.0,184.0,бензин,112530.0,5.0,2015.0,1.0,2.0,1,1.0,2025000.0,0,0,0,1
седан,синий,2.0,184.0,бензин,39723.0,4.0,2016.0,1.0,1.0,1,1.0,866000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,32300.0,4.0,2019.0,1.0,2.0,1,1.0,6850000.0,0,0,0,1
седан,чёрный,2.5,204.0,бензин,148029.0,4.0,2010.0,1.0,2.0,0,1.0,870000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,бензин,73900.0,5.0,2014.0,1.0,2.0,1,1.0,1115000.0,0,0,0,1
хетчбек,чёрный,1.6,136.0,бензин,0.0,5.0,2012.0,1.0,7.0,0,1.0,900000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,21000.0,4.0,2018.0,1.0,1.0,1,1.0,2721000.0,0,0,0,1
седан,красный,2.0,150.0,бензин,245001.0,4.0,2006.0,1.0,,0,1.0,1477000.0,0,0,0,1
седан,белый,3.0,381.0,дизель,68000.0,4.0,2013.0,1.0,3.0,1,1.0,1745000.0,0,0,0,1
внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,2550000.0,0,0,0,1
внедорожник,серый,4.4,450.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,970000.0,0,0,0,1
купе,синий,4.4,600.0,бензин,0.0,2.0,2019.0,1.0,,1,1.0,1020000.0,0,0,0,1
внедорожник,серый,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,635000.0,0,0,0,1
седан,чёрный,2.0,150.0,бензин,300000.0,4.0,1999.0,1.0,14.0,0,1.0,1850000.0,0,0,0,1
внедорожник,чёрный,2.0,190.0,дизель,32000.0,5.0,2017.0,1.0,1.0,1,1.0,455000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,88329.0,5.0,2015.0,1.0,1.0,1,1.0,2250000.0,0,0,0,1
седан,белый,2.0,190.0,дизель,117212.0,4.0,2015.0,1.0,4.0,0,1.0,6750000.0,0,0,0,1
купе,белый,2.0,184.0,бензин,85629.0,2.0,2016.0,1.0,1.0,1,1.0,8699500.0,0,0,0,1
внедорожник,серый,3.0,258.0,бензин,64185.0,5.0,2011.0,1.0,2.0,1,1.0,12409805.0,0,0,0,1
