id,engineDisplacement,enginePower,mileage,numberOfDoors,внедорожник,компактвэн,купе,лифтбек,минивэн,открытый,седан,универсал,хетчбек,белый,бордовый,голубой,жёлтый,зелёный,золотистый,золотой,коричневый,красный,оранжевый,пурпурный,розовый,серебристый,серый,синий,фиолетовый,чёрный,бензин,гибрид,дизель,электро,productionDate,ownersNumber,drive,steeringWheelSide,source,price,new,automatic,mechanical,robot,dublicate_ptc,no_ptc,original_ptc,crashed_car,excellent_state_or_new,good_state
6862,2.0,150.0,355000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1998.0,3.0,1,0.0,auto_ru,170000.0,0,0,1,0,1,0,0,0,0,1
6863,2.5,170.0,350000.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1998.0,3.0,1,0.0,auto_ru,300000.0,0,0,1,0,1,0,0,0,0,1
6864,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,1,0.0,auto_ru,2931900.0,1,1,0,0,0,0,1,0,0,1
6865,3.0,313.0,78000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016.0,2.0,2,0.0,auto_ru,3100000.0,0,1,0,0,0,0,1,0,0,1
6866,2.0,190.0,10500.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018.0,1.0,2,0.0,auto_ru,2200000.0,0,1,0,0,0,0,1,0,0,1
6867,2.0,245.0,14000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018.0,1.0,2,0.0,auto_ru,2900000.0,0,1,0,0,0,0,1,0,0,1
6868,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,3430000.0,1,1,0,0,0,0,1,0,0,1
6869,3.0,306.0,190000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011.0,3.0,2,0.0,auto_ru,1190000.0,0,1,0,0,0,0,1,0,0,1
6870,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,5799800.0,1,1,0,0,0,0,1,0,0,1
6871,3.0,249.0,89000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014.0,2.0,2,0.0,auto_ru,1785000.0,0,1,0,0,0,0,1,0,0,1
6872,3.0,306.0,175000.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2011.0,2.0,2,0.0,auto_ru,1050000.0,0,1,0,0,0,0,1,0,0,1
6873,4.4,407.0,90000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2011.0,3.0,2,0.0,auto_ru,1149000.0,0,1,0,0,0,0,1,0,0,1
6874,2.0,231.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,4590000.0,1,1,0,0,0,0,1,0,0,1
6875,3.2,343.0,106000.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2002.0,3.0,1,0.0,auto_ru,1050000.0,0,0,0,1,0,0,1,0,0,1
6876,4.4,320.0,88000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2006.0,3.0,2,0.0,auto_ru,1350000.0,0,1,0,0,0,0,1,0,0,1
6877,3.0,249.0,26000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2017.0,1.0,2,0.0,auto_ru,3350000.0,0,1,0,0,0,0,1,0,0,1
6878,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,auto_ru,3890000.0,0,1,0,0,0,0,1,0,0,1
6879,3.0,218.0,262000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2003.0,3.0,2,0.0,auto_ru,800000.0,0,1,0,0,0,0,1,0,0,1
6880,1.7,90.0,190000.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1999.0,3.0,1,0.0,auto_ru,215000.0,0,0,1,0,0,0,1,0,0,1
6881,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,8330263.0,1,1,0,0,0,0,1,0,0,1
6882,2.0,184.0,127251.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2012.0,1.0,1,0.0,auto_ru,1050000.0,0,1,0,0,0,0,1,0,0,1
6883,2.0,150.0,293452.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999.0,3.0,1,0.0,auto_ru,260000.0,0,1,0,0,1,0,0,0,0,1
6884,3.0,306.0,200000.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2010.0,3.0,1,0.0,auto_ru,950000.0,0,1,0,0,0,0,1,0,0,1
6885,2.2,170.0,225000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2003.0,3.0,1,0.0,auto_ru,375000.0,0,1,0,0,0,0,1,0,0,1
6886,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3229200.0,1,1,0,0,0,0,1,0,0,1
6887,3.0,306.0,170000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2011.0,3.0,2,0.0,auto_ru,1150000.0,0,1,0,0,0,0,1,0,0,1
6888,2.0,192.0,118000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015.0,2.0,2,0.0,auto_ru,1300000.0,0,1,0,0,0,0,1,0,0,1
6889,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,2949800.0,1,1,0,0,0,0,1,0,0,1
6890,4.4,555.0,205000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009.0,3.0,2,0.0,auto_ru,1050000.0,0,1,0,0,0,0,1,0,0,1
6891,1.8,115.0,390000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1996.0,3.0,1,0.0,auto_ru,100000.0,0,0,1,0,1,0,0,0,0,1
6892,2.0,184.0,125000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013.0,3.0,1,0.0,auto_ru,1250000.0,0,1,0,0,0,0,1,0,0,1
6893,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3790400.0,1,1,0,0,0,0,1,0,0,1
6894,3.0,245.0,224000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2009.0,3.0,1,0.0,auto_ru,1250000.0,0,1,0,0,0,0,1,0,0,1
6895,3.0,258.0,106000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2006.0,3.0,1,0.0,auto_ru,710000.0,0,1,0,0,0,0,1,0,0,1
6896,3.0,306.0,28000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2011.0,2.0,2,0.0,auto_ru,2300000.0,0,1,0,0,0,0,1,0,0,1
6897,2.0,184.0,189000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2011.0,3.0,2,0.0,auto_ru,1300000.0,0,1,0,0,0,0,1,0,0,1
6898,2.0,156.0,158000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2008.0,3.0,1,0.0,auto_ru,580000.0,0,1,0,0,0,0,1,0,0,1
6899,6.0,445.0,178000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2006.0,3.0,1,0.0,auto_ru,550000.0,0,1,0,0,1,0,0,0,0,1
6900,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,2949800.0,1,1,0,0,0,0,1,0,0,1
6901,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,auto_ru,3841200.0,1,1,0,0,0,0,1,0,0,1
6902,3.0,218.0,250500.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2004.0,1.0,2,0.0,auto_ru,999000.0,0,0,1,0,0,0,1,0,0,1
6903,2.8,193.0,235000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2000.0,3.0,1,0.0,auto_ru,355000.0,0,0,1,0,1,0,0,0,0,1
6904,2.0,177.0,120000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012.0,2.0,2,0.0,auto_ru,840000.0,0,1,0,0,0,0,1,0,0,1
6905,2.0,184.0,183000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2014.0,3.0,1,0.0,auto_ru,850000.0,0,1,0,0,0,0,1,0,0,1
6906,3.5,245.0,317250.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1999.0,3.0,1,0.0,auto_ru,370000.0,0,1,0,0,0,0,1,0,0,1
6907,2.0,184.0,130000.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013.0,1.0,2,0.0,auto_ru,1050000.0,0,1,0,0,0,0,1,0,0,1
6908,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,2741200.0,1,1,0,0,0,0,1,0,0,1
6909,3.0,231.0,219000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2004.0,3.0,2,0.0,auto_ru,450000.0,0,1,0,0,1,0,0,0,0,1
6910,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,auto_ru,5703600.0,1,1,0,0,0,0,1,0,0,1
6911,3.0,245.0,72000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013.0,2.0,2,0.0,auto_ru,1990000.0,0,1,0,0,0,0,1,0,0,1
6912,2.0,184.0,114500.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013.0,2.0,2,0.0,auto_ru,1150000.0,0,1,0,0,0,0,1,0,0,1
6913,2.5,192.0,400000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2002.0,3.0,1,0.0,auto_ru,330000.0,0,1,0,0,0,0,1,0,0,1
6914,4.4,560.0,31500.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2012.0,1.0,1,0.0,auto_ru,2900000.0,0,0,0,1,0,0,1,0,0,1
6915,2.5,218.0,169000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2009.0,3.0,1,0.0,auto_ru,795000.0,0,1,0,0,0,0,1,0,0,1
6916,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,4256200.0,1,1,0,0,0,0,1,0,0,1
6917,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,auto_ru,3231000.0,1,1,0,0,0,0,1,0,0,1
6918,4.4,407.0,93000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011.0,3.0,2,0.0,auto_ru,1350000.0,0,1,0,0,0,0,1,0,0,1
6919,2.0,156.0,150000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2008.0,3.0,1,0.0,auto_ru,540000.0,0,1,0,0,1,0,0,0,0,1
6920,2.5,218.0,245000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007.0,3.0,1,0.0,auto_ru,570000.0,0,1,0,0,0,0,1,0,0,1
6921,4.4,530.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,auto_ru,9631300.0,1,1,0,0,0,0,1,0,0,1
6922,4.4,333.0,295000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2003.0,3.0,1,0.0,auto_ru,420000.0,0,1,0,0,0,0,1,0,0,1
6923,3.0,286.0,115000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009.0,3.0,2,0.0,auto_ru,1250000.0,0,1,0,0,1,0,0,0,0,1
6924,2.0,150.0,400000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1998.0,3.0,1,0.0,auto_ru,285000.0,0,0,1,0,0,0,1,0,0,1
6925,2.5,192.0,80000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1994.0,3.0,1,0.0,auto_ru,3333333.0,0,0,1,0,0,0,1,0,0,1
6926,2.5,218.0,160000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2008.0,3.0,2,0.0,auto_ru,739000.0,0,1,0,0,0,0,1,0,0,1
6927,2.5,218.0,125000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2008.0,3.0,2,0.0,auto_ru,610000.0,0,1,0,0,1,0,0,0,0,1
6928,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,3280000.0,1,1,0,0,0,0,1,0,0,1
6929,4.4,407.0,162000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2008.0,3.0,2,0.0,auto_ru,1100000.0,0,1,0,0,0,0,1,0,0,1
6930,2.0,245.0,81500.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014.0,3.0,2,0.0,auto_ru,1390000.0,0,1,0,0,0,0,1,0,0,1
6931,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,7059200.0,1,1,0,0,0,0,1,0,0,1
6932,3.0,272.0,197600.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2008.0,3.0,2,0.0,auto_ru,985000.0,0,1,0,0,1,0,0,0,0,1
6933,3.0,286.0,260000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2008.0,2.0,2,0.0,auto_ru,1000000.0,0,1,0,0,0,0,1,0,0,1
6934,2.0,156.0,90000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2013.0,2.0,1,0.0,auto_ru,1000000.0,0,1,0,0,0,0,1,0,0,1
6935,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,4426600.0,1,1,0,0,0,0,1,0,0,1
6936,1.6,136.0,114500.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2011.0,3.0,1,0.0,auto_ru,649000.0,0,1,0,0,0,0,1,0,0,1
6937,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3280000.0,1,1,0,0,0,0,1,0,0,1
6938,3.0,231.0,210000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2005.0,3.0,2,0.0,auto_ru,500000.0,0,1,0,0,0,0,1,0,0,1
6939,4.6,347.0,200000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2002.0,3.0,2,0.0,auto_ru,499000.0,0,1,0,0,1,0,0,0,0,1
6940,3.0,235.0,189000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2009.0,2.0,2,0.0,auto_ru,1199000.0,0,1,0,0,0,0,1,0,0,1
6941,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,1,0.0,auto_ru,2872700.0,1,1,0,0,0,0,1,0,0,1
6942,2.5,218.0,179000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2008.0,3.0,1,0.0,auto_ru,700000.0,0,1,0,0,0,0,1,0,0,1
6943,1.6,115.0,133000.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2008.0,3.0,1,0.0,auto_ru,400000.0,0,1,0,0,0,0,1,0,0,1
6944,3.0,306.0,96600.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2009.0,2.0,2,0.0,auto_ru,1250000.0,0,1,0,0,0,0,1,0,0,1
6945,2.5,218.0,105000.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009.0,3.0,2,0.0,auto_ru,950000.0,0,1,0,0,1,0,0,0,0,1
6946,2.5,218.0,162000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2007.0,3.0,2,0.0,auto_ru,615000.0,0,1,0,0,0,0,1,0,0,1
6947,3.0,269.0,230000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2010.0,3.0,2,0.0,auto_ru,1100000.0,0,1,0,0,0,0,1,0,0,1
6948,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3383000.0,1,1,0,0,0,0,1,0,0,1
6949,3.0,306.0,85000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2009.0,2.0,2,0.0,auto_ru,1400000.0,0,1,0,0,0,0,1,0,0,1
6950,1.6,136.0,164000.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2013.0,3.0,1,0.0,auto_ru,600000.0,0,1,0,0,1,0,0,0,0,1
6951,3.0,272.0,206000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2008.0,3.0,2,0.0,auto_ru,850000.0,0,1,0,0,0,0,1,0,0,1
6952,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,2870000.0,1,1,0,0,0,0,1,0,0,1
6953,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,auto_ru,3397000.0,1,1,0,0,0,0,1,0,0,1
6954,3.0,306.0,144000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008.0,3.0,2,0.0,auto_ru,1200000.0,0,1,0,0,0,0,1,0,0,1
6955,4.4,407.0,130000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2011.0,3.0,2,0.0,auto_ru,900000.0,0,1,0,0,0,0,1,0,0,1
6956,4.4,555.0,145000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2011.0,3.0,2,0.0,auto_ru,1577000.0,0,1,0,0,0,0,1,0,0,1
6957,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,4350000.0,1,1,0,0,0,0,1,0,0,1
6958,1.6,115.0,120000.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2010.0,3.0,1,0.0,auto_ru,420000.0,0,1,0,0,0,0,1,0,0,1
6959,3.0,231.0,230000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2003.0,3.0,2,0.0,auto_ru,340000.0,0,1,0,0,0,0,1,0,0,1
6960,2.5,218.0,117400.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010.0,3.0,1,0.0,auto_ru,950000.0,0,1,0,0,0,0,1,0,0,1
6961,3.0,264.0,185000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2006.0,3.0,2,0.0,auto_ru,820000.0,0,1,0,0,0,0,1,0,0,1
6962,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3977000.0,1,1,0,0,0,0,1,0,0,1
6963,4.0,420.0,113246.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008.0,3.0,1,0.0,auto_ru,1700000.0,0,0,0,1,1,0,0,0,0,1
6964,2.0,184.0,50000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2015.0,3.0,1,0.0,auto_ru,1200000.0,0,1,0,0,0,0,1,0,0,1
6965,2.5,218.0,190000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2005.0,3.0,1,0.0,auto_ru,550000.0,0,1,0,0,0,0,1,0,0,1
6966,3.0,306.0,155000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012.0,3.0,2,0.0,auto_ru,1700000.0,0,1,0,0,1,0,0,0,0,1
6967,2.0,156.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,1,0.0,auto_ru,2530000.0,1,1,0,0,0,0,1,0,0,1
6968,3.0,231.0,260000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2005.0,3.0,2,0.0,auto_ru,600000.0,0,1,0,0,0,0,1,0,0,1
6969,2.5,218.0,182000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2007.0,3.0,2,0.0,auto_ru,480000.0,0,1,0,0,0,0,1,0,0,1
6970,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,4120000.0,1,1,0,0,0,0,1,0,0,1
